loss,accuracy,val_loss,val_accuracy,lr
0.21397101879119873,0.9645059108734131,1.5229763984680176,0.6970203518867493,3.1622774e-05
0.21067741513252258,0.9640530943870544,1.558598279953003,0.6925647258758545,3.1622774e-05
0.1979663074016571,0.9686858057975769,1.5738706588745117,0.6989696621894836,3.1622774e-05
0.19056512415409088,0.9699745774269104,1.562492847442627,0.6978557705879211,3.1622774e-05
0.19024962186813354,0.9681633114814758,1.5679932832717896,0.7034252285957336,3.1622774e-05
0.18821440637111664,0.9685116410255432,1.611097812652588,0.6897799968719482,3.1622774e-05
0.17936433851718903,0.970706045627594,1.5768828392028809,0.6961849331855774,3.1622774e-05
0.1753312051296234,0.9713678359985352,1.676080584526062,0.6989696621894836,3.1622774e-05
0.16792479157447815,0.9737016558647156,1.649298906326294,0.696463406085968,3.1622774e-05
0.16951815783977509,0.9726217985153198,1.6244920492172241,0.7042606472969055,3.1622774e-05
0.16596782207489014,0.972586989402771,1.6394925117492676,0.7050960659980774,3.1622774e-05
0.16702154278755188,0.9709498882293701,1.631330132484436,0.6956279873847961,3.1622774e-05
0.15980912744998932,0.9732836484909058,1.6340736150741577,0.7067669034004211,3.1622774e-05
0.15258456766605377,0.975269079208374,1.6511403322219849,0.6956279873847961,3.1622774e-05
0.15057751536369324,0.975269079208374,1.6511099338531494,0.6947925090789795,3.1622774e-05
0.14596609771251678,0.9771152138710022,1.677923560142517,0.6978557705879211,3.1622774e-05
0.14414379000663757,0.9758960604667664,1.6876311302185059,0.6975772976875305,3.1622774e-05
0.1403712034225464,0.9768713712692261,1.7169345617294312,0.7062099575996399,3.1622774e-05
0.1286221444606781,0.9810512661933899,1.6774163246154785,0.7048175930976868,9.999999e-06
0.11923351883888245,0.9832108616828918,1.7081694602966309,0.7000835537910461,9.999999e-06
0.11958880722522736,0.9835591912269592,1.7038319110870361,0.705374538898468,9.999999e-06
0.11257654428482056,0.9851962924003601,1.702588677406311,0.705374538898468,9.999999e-06
0.11057478189468384,0.98575359582901,1.7296704053878784,0.7011974453926086,9.999999e-06
0.10428441315889359,0.988435685634613,1.7263036966323853,0.7003620266914368,3.1622774e-06
0.10640104115009308,0.9871817231178284,1.725144624710083,0.7025898098945618,3.1622774e-06
0.1025829091668129,0.9881221652030945,1.7281136512756348,0.7050960659980774,3.1622774e-06
0.10092690587043762,0.9886098504066467,1.736080288887024,0.705374538898468,3.1622774e-06
0.10071539878845215,0.988435685634613,1.7369989156723022,0.7037037014961243,3.1622774e-06
0.0996495932340622,0.9895851612091064,1.735558271408081,0.705374538898468,9.999999e-07
0.0971536785364151,0.9900031089782715,1.7305898666381836,0.7064884305000305,9.999999e-07
0.09895728528499603,0.9890278577804565,1.73629891872406,0.7056530117988586,9.999999e-07
0.09694654494524002,0.9898986220359802,1.7411729097366333,0.705374538898468,9.999999e-07
0.09672737866640091,0.9898638129234314,1.7430667877197266,0.7059314846992493,9.999999e-07
